#ID	text	majority	agreement	annotations
ABSA16-Z#7:2.2	This place has totally weird decor, stairs going up with <TARGET>mirrored walls</TARGET> - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...	negative	1.0	negative,negative,negative,negative,negative
ABSA16-1199480:2.2	I'd highly recommend it for a special occasion -- it provides and intimate setting and nice <TARGET>service</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-530517:0.1	<TARGET>Lucky Strike</TARGET> is a great casual place to just grab a bite to eat.	positive	1.0	positive,positive,positive
ABSA16-680390:1.1	The <TARGET>food</TARGET>'s as good as ever.	positive	1.0	positive,positive
ABSA16-TR#8:5.1	<TARGET>Food</TARGET> was OK.	positive	0.5	positive,neutral
ABSA16-DBG#6:7.5	The meat is fresh, the sauces are great, you get <TARGET>kimchi</TARGET> and a salad free with your meal and service is good too.	positive	1.0	positive,positive
ABSA16-TFS#8:1.2	The food was excellent as well as <TARGET>service</TARGET>, however, I left The Four Seasons very dissappointed.	positive	1.0	positive,positive,positive
ABSA16-397331:4.1	Warning: You may find it difficult to dine at other Japanese restaurants after a visit to <TARGET>Mizu</TARGET>!	neither	0.5	neither,positive
ABSA16-430342:2.2	I really like both the scallops and the <TARGET>mahi mahi (on saffron risotto</TARGET>-yum!).	positive	1.0	positive,positive,positive
ABSA16-958809:1.1	I have to say I have never had a disapointing <TARGET>meal</TARGET> here.	positive	1.0	positive,positive,positive
ABSA16-610611:6.1	skip <TARGET>dessert</TARGET>.	neither	0.5	neither,negative
ABSA16-1230993:1.3	I loved everythig about it-especially the shows and <TARGET>actors</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-1280166:2.1	<TARGET>Food</TARGET> was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).	positive	1.0	positive,positive,positive
ABSA16-1603698:6.1	I had their <TARGET>eggs benedict</TARGET> for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	negative	1.0	negative,negative
ABSA16-1707741:1.1	The <TARGET>buffet</TARGET> had a nice selection.	positive	1.0	positive,positive
ABSA16-1126814:0.5	Leon is an East Village gem: casual but hip, with well prepared basic <TARGET>French bistro fare</TARGET>, good specials, a warm and lively atmosphere.	positive	1.0	positive,positive
ABSA16-1126886:4.1	I'm partial to the <TARGET>Gnocchi</TARGET>.	neither	0.5	neither,positive
ABSA16-1058221:4.1	i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a <TARGET>waiter</TARGET> intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.	reject	0.5	reject,negative
ABSA16-624715:0.1	This <TARGET>place</TARGET> is a great bargain.	positive	1.0	positive,positive
ABSA16-1500453:1.1	This quaint and romantic <TARGET>trattoria</TARGET> is at the top of my Manhattan restaurant list.	positive	1.0	positive,positive,positive,positive
ABSA16-1561259:3.1	We were planning to get dessert but the <TARGET>waitress</TARGET> basically through the bill at us before we had a chance to order.	neither	0.5	neither,negative
ABSA16-BFC#4:2.2	It was totally overpriced- <TARGET>fish and chips</TARGET> was about $15.... 	negative	1.0	negative,negative,negative
ABSA16-1664346:1.4	Everything was wonderful; food, drinks, <TARGET>staff</TARGET>, mileau.	positive	1.0	positive,positive,positive,positive
ABSA16-TFS#2:1.1	The <TARGET>food</TARGET> is great and the environment is even better.	positive	1.0	positive,positive
ABSA16-BFC#9:8.2	The appetizers we ordered were served quickly - an order of <TARGET>fried oysters and clams</TARGET> were delicious but a tiny portion (maybe 3 of each). 	positive	0.6666666666666666	neither,positive,positive
ABSA16-Z#9:2.3	The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the <TARGET>waiter</TARGET> took our order.	reject	0.3333333333333333	reject,neither,negative
ABSA16-682391:3.1	Best <TARGET>Taiwanese food</TARGET> in NY!	positive	1.0	positive,positive,positive
ABSA16-512925:2.1	also it's great to have dinner in a very romantic and confortable <TARGET>place</TARGET>, the service it's just perfect...they're so frendly that we never want to live the place!	neither	0.5	neither,positive
ABSA16-1404042:1.2	Not one of our meals was edible - bland and/or made with weird <TARGET>rosemary or orange flavoring</TARGET>.	negative	1.0	negative,negative,negative,negative
ABSA16-BHD#4:6.2	But nonetheless--great spot, great <TARGET>food</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-1663111:5.1	The <TARGET>wine list</TARGET> is also really nice.	positive	1.0	positive,positive
ABSA16-1471273:3.2	Prices too high for this cramped and unappealing <TARGET>resturant</TARGET>.	negative	1.0	negative,negative,negative
ABSA16-1205520:2.1	Make sure you have the <TARGET>Spicy Scallop roll</TARGET>.. .	neither	0.5	neither,positive
ABSA16-1609375:4.2	Just because it's cheap does NOT mean the portions are small or the <TARGET>food</TARGET> is nasty, IT IS GREAT!	positive	1.0	positive,positive
ABSA16-1125006:3.1	My wife had the <TARGET>fried shrimp</TARGET> which are huge and loved it.	positive	0.8	positive,reject,positive,positive,positive
ABSA16-1230993:4.1	The <TARGET>food</TARGET> was good too.	positive	1.0	positive,positive,positive
ABSA16-505535:0.2	this little <TARGET>place</TARGET> has a cute interior decor and affordable city prices.	positive	1.0	positive,positive
ABSA16-530517:2.3	Great food, great decor, great <TARGET>service</TARGET>.	positive	1.0	positive,positive
ABSA16-BHD#1:0.1	The <TARGET>hot dogs</TARGET> are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.	positive	1.0	positive,positive,positive
ABSA16-WE#9:3.2	The waiter was attentive, the <TARGET>food</TARGET> was delicious and the views of the city were great.	positive	1.0	positive,positive,positive,positive
ABSA16-493013:3.1	<TARGET>noodles with shrimp and chicken and coconut juice</TARGET> is the MUST!	positive	0.6666666666666666	neither,positive,positive
ABSA16-485026:0.1	For authentic <TARGET>Thai food</TARGET>, look no further than Toons.	reject	0.5	reject,positive
ABSA16-1506491:0.2	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and <TARGET>wine</TARGET> for the gods at mortal prices.	positive	0.5	negative,neither,positive,positive
ABSA16-1632445:6.1	The <TARGET>lobster sandwich</TARGET> is $24 and although it was good it was not nearly enough to warrant that price.	negative	0.8	negative,negative,negative,negative,positive
ABSA16-Z#9:6.1	So what you really end up paying for is the <TARGET>restaurant</TARGET> not the food.	negative	0.6666666666666666	neither,negative,negative
ABSA16-1477631:1.1	I have lived in Japan for 7 years and the taste of the <TARGET>food</TARGET> and the feel of the restaurant is like being back in Japan.	positive	0.75	neither,positive,positive,positive
ABSA16-1451107:1.1	Our family never expected such incredible entertainment in a <TARGET>restaurant</TARGET>.	positive	1.0	positive,positive
ABSA16-1664346:1.5	Everything was wonderful; food, drinks, staff, <TARGET>mileau</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-CLF#3:19.1	After the 4th time i asked again and the <TARGET>waiter</TARGET> than said after our dinner.	neither	0.5	neither,negative
ABSA16-1280166:4.2	Traditional French decour was pleasant though the <TARGET>hall</TARGET> was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.	negative	1.0	negative,negative,negative
ABSA16-565344:1.2	This little <TARGET>place</TARGET> definitely exceeded my expectations and you sure get a lot of food for your money.	positive	1.0	positive,positive,positive,positive,positive
ABSA16-1308557:1.2	It's boring on the inside, and our <TARGET>sushi</TARGET> was pretty below average... the tuna was soggy and the other rolls had no flavor.	negative	1.0	negative,negative
ABSA16-1189674:2.1	The <TARGET>Steak Tartare</TARGET> is a great bet, they fix it for you at the table.	positive	1.0	positive,positive
ABSA16-CE-159:0.1	The <TARGET>image</TARGET> is great, and the soud is excelent.	positive	1.0	positive
ABSA16-CE-343:1.1	I finally decided on <TARGET>this laptop</TARGET> because it was the right price for what I need it.	positive	1.0	positive
ABSA16-CE-B00KMRGF28_172_A1RJ2J18DI98FG:0.1	I had a great experience purchasing my <TARGET>Dell Inspiron i3531-1200BK</TARGET> 15.6-Inch Laptop.	positive	1.0	positive,positive
ABSA16-CE-324:0.1	Good <TARGET>price</TARGET>.	positive	1.0	positive,positive
ABSA16-720620:1.1	The <TARGET>food</TARGET> here does a great service to the name (Cantonese that is...).	positive	1.0	positive,positive,positive,positive
ABSA16-CE-B00KMRGF28_258_A2TSDHTJ0H7733:0.1	I have so much trouble turning the <TARGET>computer</TARGET> on.	negative	1.0	negative,negative
ABSA16-1147211:2.1	The <TARGET>waitress</TARGET> was very patient with us and the food is phenomenal!	positive	1.0	positive,positive,positive
ABSA16-CE-B00KMRGF28_218_A1N9RU7NH4O21I:3.1	Also, after restarting the <TARGET>laptop</TARGET> it constantly made high pitched electronic noises.	negative	0.6666666666666666	negative,negative,neither
ABSA16-CE-127:5.1	Long story short, since I experience so many problems with my <TARGET>laptop</TARGET> every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.	negative	1.0	negative,negative
ABSA16-BzG#2:2.1	The <TARGET>atmosphere</TARGET> is relaxed and casual.	positive	1.0	positive,positive
ABSA16-CE-351:1.1	the hinge <TARGET>design</TARGET> forced you to place various connections all around the computer, left right and front.	neither	0.5	neither,negative
ABSA16-CE-24:5.1	Yet, <TARGET>HP</TARGET> won't do anything about the problem.	negative	1.0	negative,negative,negative
ABSA16-1506491:5.1	Thank You <TARGET>Emilio</TARGET>.	neither	0.5	neither,positive
ABSA16-CE-353:4.1	Oh yea, has no <TARGET>numeric pad</TARGET> on the side.	neither	1.0	neither
ABSA16-464342:3.1	the <TARGET>turkey burgers</TARGET> are scary!	reject	0.5	reject,negative
ABSA16-CE-32:0.1	I bought <TARGET>this eMachines Notebook PC</TARGET> in January of this year and I am highly dissatisfied with it.	negative	1.0	negative,negative,negative
ABSA16-CE-351:2.1	the headphone and mic jack are in front of touch-pad making the <TARGET>touch-pad</TARGET> hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.	negative	1.0	negative
ABSA16-485026:2.1	Try the <TARGET>Pad Thai</TARGET>, or sample anything on the appetizer menu...they're all delicious.	positive	1.0	positive,positive,positive
ABSA16-CE-B00KMRGF28_193_A20GPA6RDO8DT7:3.1	The first thing I can say for positive is that the <TARGET>laptop</TARGET> is very light- makes it really portable..this with a relatively clear screen is a bonus.	positive	1.0	positive,positive
ABSA16-1300636:3.3	Other guests enjoyed pizza, santa fe chopped salad and <TARGET>fish and chips</TARGET>.	positive	1.0	positive,positive
ABSA16-558423:1.1	I also recommend the <TARGET>rice dishes</TARGET> or the different varieties of congee (rice porridge).	positive	1.0	positive,positive
ABSA16-CE-135:0.1	The So called <TARGET>laptop</TARGET> Runs to Slow and I hate it!	negative	1.0	negative,negative
ABSA16-BHD#9:0.1	Tasty <TARGET>Dog</TARGET>!	reject	0.5	reject,positive
ABSA16-1723658:2.4	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, <TARGET>large whole shrimp</TARGET> to the amazing pistachio ice cream (the best and freshest I've ever had).	positive	1.0	positive,positive
ABSA16-P#9:5.1	<TARGET>quacamole</TARGET> at pacifico is yummy, as are the wings with chimmichuri.	positive	1.0	positive,positive,positive
ABSA16-TR#2:1.1	<TARGET>Service</TARGET> ok but unfriendly,filthy bathroom.	positive	0.5	positive,negative
ABSA16-445960:0.1	This is such a lovely, peaceful <TARGET>place</TARGET> to eat outside.	positive	1.0	positive,positive
ABSA16-CE-128:5.1	Then the <TARGET>hard drive</TARGET> failed;	negative	1.0	negative,negative,negative,negative
ABSA16-626269:0.1	<TARGET>Faan</TARGET> is sooo good.	positive	1.0	positive,positive,positive
ABSA16-1398844:7.2	To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of <TARGET>Teodora</TARGET>.	negative	0.6666666666666666	neither,negative,negative
ABSA16-CE-68:4.1	10 hours of <TARGET>battery life</TARGET> is really something else....	positive	1.0	positive
ABSA16-CE-B0096VDM8G_5_A2Q6ZHSO5QDPRQ:1.1	It has a stunning <TARGET>retina display</TARGET>, and is very fast.	positive	1.0	positive,positive
ABSA16-1726427:1.3	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), <TARGET>crab dumplings</TARGET>, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	positive	1.0	positive,positive
ABSA16-1649025:2.2	The food is so cheap and the <TARGET>waiters</TARGET> are nice.	positive	1.0	positive,positive
ABSA16-CE-47:0.1	Awesome <TARGET>laptop</TARGET> and the perfect size to carry around in college.	positive	1.0	positive,positive
ABSA16-CE-154:3.1	With in weeks of purchasing my <TARGET>computer</TARGET> is began to slow down.	negative	1.0	negative,negative,negative
ABSA16-CE-122:1.1	Weaknesses:A bad <TARGET>videocard</TARGET>!	negative	1.0	negative,negative
ABSA16-P#3:3.2	Cool atmosphere, the <TARGET>fire place</TARGET> in the back really ads to it but needs a bit more heat throughout on a cold night.	neither	0.5	neither,positive
