#ID	text	majority	agreement	annotations
comments2007g-60976-6.1	Itseäni ne eivät kiinnosta, enkä myöskään halua maksaa sellaisesta lehdestä, joiden kulttuurisivuista puolet on varattu <TARGET>Big Brotherille</TARGET>?!	negative	1.0	negative,negative,negative,negative,negative
filtered_comments_2018-3386543-2.1	<TARGET>Suomen armeija</TARGET> on kyvyiltään uskottava ja ennenkaikkea ainakin ollut puolustukseen tähtäävä."	positive	1.0	positive,positive,positive
comments2008c-89558-9.2	Gran Via 2-ostoskeskus kyllä on aika lähellä ja sen vieressä heti <TARGET>Ikea</TARGET>.	neither	1.0	neither,neither,neither,neither
comments2006d-671114-1.1	Van Halenin <TARGET>Runnin' With The Devilissä</TARGET> on mun mielestä tosi hyvä riffi.	positive	1.0	positive,positive,positive,positive,positive
threads2007a-394744-3.1	Hävettää myöntää opiskelevansa <TARGET>Kajaanin amk:ssa</TARGET> kun rehtoriksi valittiin tyyppi, joka ei osaa edes englantia!	negative	1.0	negative,negative,negative,negative,negative
comments2008c-89558-9.1	<TARGET>Gran Via 2</TARGET>-ostoskeskus kyllä on aika lähellä ja sen vieressä heti Ikea.	positive	0.6666666666666666	positive,neither,positive
comments2010a-893334-1.1	sit kertoa terveiseni etiä päin, että MIKSI <TARGET>WM6</TARGET> pitää bootata viikon-kahden välein, kun vetää hirteen JA ei tee mitään enään!?	negative	1.0	negative,negative,negative,negative
comments2007a-25848-4.2	C4:n ohjaus oli minusta ihan ok, varsinkin <TARGET>Megane II</TARGET> jälkeen ajettuna.	positive	0.75	positive,positive,negative,positive
comments2011a-180342-16.1	<TARGET>U910:ssa</TARGET> kokeilin, mutta siitä jäi mieleen tuossakin koneessa lähinnä järjestelmän epävakaus.	negative	1.0	negative,negative,negative,negative,negative
threads2009b-977439-2.1	Sijoitin viime vuoden lopulla <TARGET>Capitaan</TARGET> kymppitonnin, rahat hävisivät sen siliän tien klubin sulkeuduttua, nyt sponsorini haluaisi maksaa minulle saman summan käteen.	negative	1.0	negative,negative,negative,negative
comments2009c-417413-1.1	Pari huonoa puolta tossa boikotissa Ensinnäkin <TARGET>Neste</TARGET> on toki suurin toimija Suomessa mutta Shell on Suomessa vasta viidentenä.	neither	1.0	neither,neither,neither
comments2015c-356371-1.1	Kun <TARGET>NATO</TARGET> budjetoidaan erikseen Hornetien kaltaista mokaa ei Suomen puoöustuksessa vou tapahtua kun rahaa on omaan puolustukseen.	neither	0.7142857142857143	neither,positive,neither,neither,neither,neither,reject
comments2015b-455624-7.1	Nykyinen <TARGET>Veikkaus</TARGET> on rikkaitten lypsylehmä, välistävetäjiä riittää, tavallinen kansa maksaa ja unohdetaan.	negative	0.8571428571428571	negative,negative,negative,negative,negative,neither,negative
comments2018b-3048-8.1	Ei semmoista tilannetta tule että meidän perheeseen otetaan <TARGET>Elisan</TARGET> liittymää.	negative	1.0	negative,negative,negative
comments2014b-558757-3.1	<TARGET>Mars</TARGET> ei ole mikään kuu jonne lentää kolmessa päivässä.	neither	1.0	neither,neither,neither,neither,neither
comments2012b-90723-1.1	Oliskohan <TARGET>Steelers</TARGET> mennyt vaan väärälle riville ja haastamassa TAFT:n?	neither	0.6666666666666666	negative,neither,neither,neither,neither,negative
comments2009d-886362-4.1	<TARGET>Avensiksen</TARGET> myyntiä on tappanut mallin ikä ja ehkä vielä Corolla enemmän dieselien hinta ja ominaisuudet.	negative	0.8	negative,positive,negative,negative,negative
comments2009c-819013-3.1	Aika monet raflat näemmä kiinni, <TARGET>Onnela</TARGET> olis auki mutta kun jotenkin ahdistaa se koko paikka.	negative	0.8571428571428571	negative,negative,neither,negative,negative,negative,negative
comments2003a-842673-4.1	<TARGET>Akvaariokeskuksessa</TARGET> on ainakin edullisia akvaarioita ja siellä tehdään akvaariot jopa normien mukaan, eikä pihistellä sivulasien paksuudesta..	positive	0.8888888888888888	positive,positive,positive,negative,positive,positive,positive,positive,positive
comments2015e-815359-1.2	Kakoomus ja <TARGET>SDP</TARGET> ei petä, ne ajaa vain herrojen etuja.	negative	0.5	negative,negative,neither,positive
comments2003b-46566-3.1	Siksi <TARGET>TDI</TARGET> on bensakonetta etevämpi maantienopeuksissa ja isommilla vaihteilla, eikä tartte vaihtaa pienmpää pykälää.	positive	0.8	positive,neither,positive,positive,positive
threads2013a-742837-2.2	Microsoft ja <TARGET>Apple</TARGET> ovat tukeneet aina omissa selaimissaan kunnollista H264 videopakkausta ja nyt Firefox liittyy joukkoon.	positive	0.75	positive,neither,positive,positive
comments2015f-220840-2.1	Samoissa talossa toimii kylläkin <TARGET>Mp- ja autohuoto</TARGET> josta olen saanut ihan hyvää palvelua, kohtuuhintaan.	positive	1.0	positive,positive,positive
comments2014c-546558-2.2	Kotkassa ei varmaankaan mikään yritys suostu asentamaan Debiania kuluttajamallia olevaan <TARGET>Windows 8</TARGET> rypistyksellä varustettuun läppäriin.	negative	0.8	negative,negative,negative,negative,reject
comments2012c-788923-4.1	<TARGET>Savarissa</TARGET> ollaan käyty jo useat kerrat ja käydään vastaki!	positive	1.0	positive,positive,positive
comments2014c-420214-1.1	<TARGET>Puustellin</TARGET> kalusteet on ihan ok ja paljon hienommat kuin esim. Älsbytalossa.	positive	1.0	positive,positive,positive
comments2009d-571239-2.1	Suomen ylin valtiojohto luotti aivan liikaa <TARGET>Kansainliittoon</TARGET>, kansainväliseen oikeuteen jne.	negative	0.75	negative,negative,neither,negative
threads2007b-104196-5.2	Sof2 toimivat hyvin ja esim. <TARGET>Gta San Andreas</TARGET> siedettävästi.	positive	0.6666666666666666	positive,neither,positive
comments2007e-531628-6.2	2.) ajettavuudessa Scania on <TARGET>Volvoon</TARGET> verrattuna melkoisen askeleen edellä...	negative	1.0	negative,negative,negative
comments2010c-593128-7.2	Siinä niin Skodan kuin koko <TARGET>VW</TARGET>-konsernin ulkopuolisilla merkeillä housut tutisee elleivät ole jo vainaita siihen mennessä ...	positive	0.6	positive,negative,positive,neither,positive
comments2012a-854165-3.1	Nuo vaihtoehtosi <TARGET>Accord</TARGET>, Avensis tai 626 vielä tylsempiä.	negative	0.5	negative,neither
comments2007a-655395-1.1	Kehutaan nyt kerrankin, kun näyttää olevan hintalaatusuhteeltaan <TARGET>UFS:n</TARGET> tuotteille vertoja vetävä - tosin tarjoustuote.	positive	0.625	positive,neither,neither,neither,positive,positive,positive,positive
comments2006c-761865-1.1	..<TARGET>IE</TARGET> ymmärtää myös varsin hyvin validia koodia (lähes kokonaan html:n ja suuren osan CSS:stäkin), kunhan ei käytä kovin nykyaikaisia temppuja.	positive	1.0	positive,positive,positive,positive
filtered_comments_2020-3831444-6.1	Ei ihme että <TARGET>Hohto</TARGET> on ehkäpä puhutelluin ja analysoinnuin kauhuelokuva kautta historian.	positive	1.0	positive,positive,positive,positive,positive
threads2007a-18423-1.2	Tuli mieleen Vaihdoin IEn <TARGET>Firefoxsiin</TARGET> erittäin hieno päätös KIITOS neuvosta.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2010c-897829-2.2	Olen kuullut levyn ja pari muutakin esim Badin ja <TARGET>Dangerousin</TARGET> niin paras näistä Michaelin levyistä on tämä Thriller.	neither	0.5	negative,positive,neither,neither
comments2008b-212592-2.1	<TARGET>Ylläs</TARGET> on täynnä hiihtäjiä ja laskettelijoita joten kyllä siellä vielä silloin lunta piisaa, ellei sitten nämä Suomen nykyiset sääolosuhteet tee kepposia.....	neither	0.5	neither,positive,neither,positive,positive,neither
filtered_comments_2018-962101-1.1	Jos yrittäjä on fiksu, hän liittyy ajoissa yrittäjän työttömyyskassa esim. <TARGET>SYT-kassan</TARGET> jäseneksi.	positive	0.6	positive,neither,positive,neither,positive
threads2009a-687036-2.2	Vihdoin on löydetty yksi peli jossa xbox on edes yhdellä osa-alueella <TARGET>PS3:n</TARGET> edellä.	positive	0.6666666666666666	positive,positive,reject
comments2006d-564886-7.1	<TARGET>WGI:tä</TARGET> ei ollut mahdollisuus haastaa, eikä se olisi edes ollu järkevää (kustannuskysymys), siipä riitti, kun suomalaiset WGI-jäsenet haastettiin.	neither	0.75	neither,negative,neither,neither
comments2009d-498157-11.1	Välttämättä murtojen suhdelukukaan ei kerro totuutta sillä jotkut jakelut asentavat <TARGET>Apachen</TARGET> automaattisesti mutta konfigurointi jää tekemättä koska käyttäjä ei välttämättä edes tiedä että koneella pyörii palvelin.	neither	0.8571428571428571	neither,neither,negative,neither,neither,neither,neither
comments2007b-110907-1.1	Omani <TARGET>vm-88</TARGET> tuli italiasta v.04 jotain kymppitonnin nyt oon sillä ajellu , yllättävän hyvin pelannu vanhaksi pyöräksi , nyt mittarissa 85tuhatta.	positive	1.0	positive,positive,positive,positive
comments2016e-413052-2.2	Pleikkarin Storesta löytyy niin paljon kaikenlaisia pelejä, mitkä saa vain digitaalisina ja voi pelata myös <TARGET>ps1</TARGET> ja ps2 pelejä samalla konsolilla.	neither	0.6666666666666666	neither,positive,neither,neither,positive,neither
comments2005a-174155-10.1	Teet päätöksen itse, <TARGET>Ladaa</TARGET> ostaessasi otat tiettyjä riskejä laadun suhteen, mutta jos haluat Ladan kokoisen uuden auton halutessasi ei taida olla vaihtoehtoja.	negative	0.6666666666666666	negative,negative,neither
comments2010c-115484-7.1	<TARGET>Jeep Wrangler Rubicon</TARGET> esimerkiksi on edelleen yksi parhaimpia maastoautoja jolta onnistuu kovakin käyttö.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2012e-341959-2.1	Muuten tiedättekö että <TARGET>Viola</TARGET> todella pelastaa ihmisiä jopa ihmishenkiä.	positive	0.8333333333333334	positive,positive,positive,positive,positive,neither
threads2009b-437732-13.1	<TARGET>Rangers</TARGET> oli selvästi niskan päällä runkosarjassa, mutta Devilsien hyvin organisoitu puolustuspeli ja viimeisenä lukkona maalivahti Brodeur kääntävät vaakakupin Devilseille.	positive	0.4	positive,positive,negative,neither,neither
comments2010a-74312-1.1	Jos <TARGET>Deturin</TARGET> lennot on 478 € ja siihen Anatolian viikkohinta 100 € niin kalliiksi tulee.	negative	0.6666666666666666	negative,negative,neither
comments2007b-473745-1.1	Kyllä 130 hv repii <TARGET>Focusta</TARGET> ihan riittävän pirteästi perheautoksi.	positive	0.6666666666666666	positive,positive,negative
filtered_comments_2018-829074-3.1	Sipilä ja hänen tyhmästi johtama <TARGET>Kokoomus</TARGET> hallitus kokee vaalitappiota jokaisessa tulevassa vaalissa.	negative	0.75	negative,negative,neither,negative
comments2006c-386805-1.2	mulla ois myynissä <TARGET>Panasonic FZ20</TARGET>, huippu vehje...myynti ilmoituksen tarkemmat yksityiskohdat viestissä "Panasonic FZ20".	positive	0.6666666666666666	positive,positive,neither,positive,neither,positive
comments2016e-30576-1.1	Lisään tähän vielä, että <TARGET>chrome</TARGET> esti koko ajan siirtymästä väärille sivustoille kun näitä haittaohjelmia oli.	positive	1.0	positive,positive,positive,positive,positive
comments2018d-89468-2.1	Me olemme käyneet kerran viikossa <TARGET>Halikon</TARGET> lirissä koka on uusi ja tosi siisti ja aivan erilainen kun ne alkuperäiset silloin alkuaikoina.	positive	0.5	reject,neither,positive,positive
comments2013b-806079-2.1	<TARGET>ds 9</TARGET> tais olla joku kyhäelmä tällä hetkellä .liekö konsepti vaiko oikee auto en tiedä .	negative	0.5	negative,neither,negative,neither
comments2005c-563793-1.1	<TARGET>Renault</TARGET> oli niin surkea esitys, että hävettäähän se ajaa Suzukin, Hyundain ja Daewoon kanssa samassa sarjassa painiskelevalla Meganella.	negative	1.0	negative,negative,negative
comments2012e-96927-5.1	<TARGET>Kansallismuseossa</TARGET> - suosittelen lämpimästi varsinkin sulhasten morsiammilleen tekemiä esineitä.	positive	0.5	positive,positive,neither,neither
threads2007b-339082-6.2	Olen myös asentanut Windows Installer 3.1 Redistributablen ja <TARGET>Mikrosoftin</TARGET> kaikki saatavissa olevat uusimmat päivitykset, mutta ongelma ei ole niillä korjaantunut.	negative	0.6666666666666666	negative,negative,neither
comments2007e-20893-3.1	Mun hoito tehdään <TARGET>YTHS:llä</TARGET>, paljon halvempaa kuin yksityisellä.	positive	1.0	positive,positive,positive,positive
comments2007a-739101-2.1	Itselläni oli tuota samaa sarjaa olevaa <TARGET>Corolla</TARGET> ja se kuin nykyinenkin kärry päästää sellaisen "sproiing"-äänen jäällä tai muuten liukkaalla jarrutettaessa.	negative	0.8	negative,negative,negative,neither,negative
comments2010d-759592-9.2	Audin, kun saman auton saa yli puolet halvemmalla <TARGET>Skodana</TARGET>?	positive	0.8571428571428571	positive,positive,positive,positive,positive,neither,positive
comments2015a-425649-3.1	Muutenkin <TARGET>OP:lla</TARGET> oli pari asiaa mitkä tuli myöhemmin kuin muilla.	negative	1.0	negative,negative,negative
comments2007f-755851-1.1	Totta, että <TARGET>Agia Marina</TARGET> on vilkas turistipaikka ja Maleme sopii rauhallisempaa ympäristöä arvostaville.	neither	0.7142857142857143	negative,neither,neither,neither,neither,negative,neither
comments2007b-573671-9.1	Siksikään <TARGET>AA</TARGET> ei ole soveliain paikka kaksoisdiagnoosin saaneelle alkoholiongelmaiselle.	neither	0.8	negative,neither,neither,neither,neither
comments2003b-295995-3.1	Itse en ole kovin ihastunut mihinkaan aikaisimpiin <TARGET>Clavinova</TARGET> malleihin, edes niihin huippumalleihin.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2008c-37692-5.1	Ensikertalaiset tai muuten arat ja kokemattomatkin matkailijat kyllä pärjäävät <TARGET>Finnmatkoilla</TARGET>.	positive	1.0	positive,positive,positive
threads2013a-425901-2.1	Jää yöunet vähiin kun istuu iltaisin ja katselee <TARGET>Big Brotheria</TARGET>.	neither	0.75	positive,neither,neither,neither
comments2014e-614736-1.1	Joo on se <TARGET>Lenkkeri oy</TARGET> sellainen huijari firma että alta pois.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2012b-423190-1.1	Tekniikka on ajanut jo ajat sitten <TARGET>donaldsin</TARGET> lasien kehityskaaresta ohi.	negative	1.0	negative,negative,negative
comments2014c-391044-1.3	Omasta mielestäni Halo 4, koska: -Kamppanja on mahtava ja jatkaa <TARGET>Halo 3:n</TARGET> tarinaa	positive	0.6666666666666666	positive,positive,neither
comments2016e-887340-1.2	On se kummallista kun esim BBC:n kustannukset ovat vain kymmenesosa verrattuna <TARGET>ylen</TARGET> jutuista.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2011d-973536-8.1	Itse varmaan ajelet tosin <TARGET>Ladalla</TARGET> ja kuvittelet mielessäsi ajelevas bemarilla tai ainaskin kovasti vakuuttelet itselles et eihän näissä eroja oo...	negative	0.8	negative,positive,negative,negative,negative
comments2013c-692330-1.1	<TARGET>Ipad 3</TARGET> laturi voi olla voimakkaampi, koska sen akku on suurempi kuin Ipodin, joten itse en suosittele sillä lataamista.	neither	0.8333333333333334	neither,negative,neither,neither,neither,neither
threads2009a-747675-3.1	Uusi palvelu <TARGET>Yuwie</TARGET>, joka on kopioinut parhaat ominaisuudet molemmista tulee lyömään esikuvansa maan rakoon!	positive	1.0	positive,positive,positive,positive,positive,positive
threads2009a-648429-16.5	Better Life kuuluu samaan ryppääseen moven, teaminfinityn, topleaderssien, <TARGET>tmp investin</TARGET> ym. kanssa eli on käytännössä samaa puljua, mutta onhan se yhteistyökumppani!	neither	0.75	neither,neither,negative,neither
comments2017d-639574-2.1	<TARGET>Hyundai</TARGET> tarjoaa paljon tyylikkäämpää ja modernimpaa pakettia, miksei siis ennemmin ostaisi sellaista.	positive	1.0	positive,positive
comments2006e-446975-5.1	<TARGET>OS X:ssä</TARGET> on hyvä laittaa palomuuri päälle kun se mukana on, mutta pöpöjä ei edelleenkään ole eikä etsimiä tarvita.	positive	1.0	positive,positive,positive,positive
comments2003a-812650-1.1	luemen velvet matte ja <TARGET>clearasilin</TARGET> herkän hion tuotteet ovat auttaneet ainakin itseä.	positive	0.6	positive,negative,negative,positive,positive
comments2007a-61183-1.1	<TARGET>Transporter 2.4D:tä</TARGET> joutuu ajamaan jatkuvasti kaasu pohjassa, jos haluaa pysyä muun liikenteen tahdissa.	negative	1.0	negative,negative,negative,negative,negative
comments2016c-842217-2.1	Kovin harhauttavaa on lukea esim. <TARGET>Hesarin</TARGET> toimittajan raporttia tutustumisesta.	negative	0.6	negative,negative,negative,neither,neither
comments2017a-211876-4.1	Minua ei ainakaan hetkeuta ja vaikuta yritysten mainonta joten hukkaan menevät <TARGET>Vekkariin</TARGET> sijoitetut mainoseurot.	negative	0.8	negative,negative,neither,negative,negative
comments2011b-583222-1.1	Sama juttu ja laitan tilalle huipputurvallisen,edullisen,ja nopean <TARGET>Mintin</TARGET>	positive	1.0	positive,positive,positive,positive,positive
comments2008e-322448-2.2	Väärin säädettyyn Linux-koneeseen on melkein yhtä helppo tunkeutua kuin <TARGET>Windowsiin</TARGET>.	negative	1.0	negative,negative,negative,negative,negative
